SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
31077562200023;VIENNE VEHICULES INDUSTRIELS;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;02;3;20130101;2015;1;201302;12;05;"";P;S;0;O;"";;VIENNE VEHICULES INDUSTRIELS;"";"";5710;SAS, société par actions simplifiée;4520B;Entretien et réparation d'autres véhicules automobiles;2015;"";12;20;2015;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;I;"";1;"";"";27/02/2018
31077562200023;VIENNE VEHICULES INDUSTRIELS;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;02;3;20130101;2015;1;201302;12;05;"";P;S;0;O; ;;VIENNE VEHICULES INDUSTRIELS;"";"";5710;SAS, société par actions simplifiée;4519Z;Commerce d'autres véhicules automobiles;2016;"";12;20;2015;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;F;0;1;0;1;27/02/2018
34505228600043;EKIBIO;DOUCE NATURE COM;"";ZAC LES PLATIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZAC LES PLATIERES;38670;"";;0;"";;"";"";4638B;Commerce de gros alimentaire spécialisé divers;2017;12;NN;20170510;2017;9;201707;04;99;"";P;S;0;O; ;;EKIBIO;"";"";5710;SAS, société par actions simplifiée;4638B;Commerce de gros alimentaire spécialisé divers;2009;"";22;100;2015;ETI;19880501;201209;1;S;O;2014;7;4638B;4621Z;4638B;4634Z;4636Z;;;;84;38087;C;"";1;"";"";27/02/2018
37811411001610;SOC COMMERCIALE HOTELS ECONOMIQUES;FORMULE 1;"";AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";RUE;FREDERIC MISTRAL;38670;"";;0;FORMULE 1;;"";"";5510Z;Hôtels et hébergement similaire;2008;00;0;19960701;2004;4;201209;NR;99;"";P;S;0;O;"";;SOC COMMERCIALE HOTELS ECONOMIQUES;SCHE;"";5710;SAS, société par actions simplifiée;5510Z;Hôtels et hébergement similaire;2008;"";00;0;2004;GE;19900411;201209;5;S;O;"";"";"";"";"";"";"";;;;11;38087;E;"";1;"";"";27/02/2018
45021343400027;MONSIEUR FABRICE MISTRETTA;"";"";189 CHEMIN DU LOT;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;189;"";CHE;DU LOT;38670;"";;1;"";;9;Autre entrepreneur individuel;6820B;Location de terrains et d'autres biens immobiliers;2015;02;3;20070510;2015;1;201209;"";"";"";P;S;0;N;2;;MISTRETTA*FABRICE/;"";1;"";"";6820B;Location de terrains et d'autres biens immobiliers;2015;"";02;3;2015;PME;20031002;201209;1;S;N;"";"";"";"";"";"";"";;;;84;38087;O;"";1;"";"";27/02/2018
49347281500023;PHOTOM 2006 CONNECTE;SCN PHOTOM 2006 CONNECTE;"";840 RUE PASTEUR;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;840;"";RUE;PASTEUR;38670;"";;1;"";;"";"";7739Z;Location et location-bail machines, équipements et biens divers;2014;00;NN;20140314;2014;1;201410;"";"";"";P;S;0;O;"";;PHOTOM 2006 CONNECTE;"";"";5202;Société en nom collectif ;7739Z;Location et location-bail machines, équipements et biens divers;2008;"";00;NN;2014;PME;20061218;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
49347281500023;SNC PHOTOM 2006 CONNECTE;SCN PHOTOM 2006 CONNECTE;"";840 RUE PASTEUR;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;840;"";RUE;PASTEUR;38670;"";;1;"";;"";"";7739Z;Location et location-bail machines, équipements et biens divers;2014;00;NN;20140314;2014;1;201410;"";"";"";P;S;0;O; ;;SNC PHOTOM 2006-CONNECTE;"";"";5202;Société en nom collectif ;7739Z;Location et location-bail machines, équipements et biens divers;2008;"";00;NN;2014;PME;20061218;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
49941043900016;SOPADIET;"";ZAC LES PLATIERES;"";"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";"";38670;"";;1;"";;"";"";1089Z;Fabrication d'autres produits alimentaires n.c.a.;2008;12;20;20070901;2015;3;201209;04;08;"";P;S;0;O;"";;SOPADIET;"";"";5710;SAS, société par actions simplifiée;1089Z;Fabrication d'autres produits alimentaires n.c.a.;2008;"";12;20;2015;ETI;20070901;201209;1;S;O;2014;4;1089Z;1089Z;"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
51393869600046;MONSIEUR DRAGOS BALCAN;"";"";299 RUE CLAUDE PRIEST;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;299;"";RUE;CLAUDE PRIEST;38670;"";;1;"";;3;Artisan ;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2017;00;NN;20170701;2017;1;201707;14;91;"";P;S;0;O; ;;BALCAN*DRAGOS/;"";1;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2017;4399CZ;00;NN;2017;"";20090803;201707;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
71204450202256;RIU AUBLET ET CIE;JACQUELINE RIU;"";1515 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1515;"";AV;FREDERIC MISTRAL;38670;"";;0;"";;"";"";4771Z;Commerce de détail d'habillement en magasin spécialisé;2016;02;NN;20160518;2016;1;201605;10;05;"";P;S;0;O;"";;RIU AUBLET ET CIE;"";"";5699;SA à directoire (s.a.i.);1413Z;Fabrication de vêtements de dessus;2016;"";41;700;2015;ETI;19710101;201209;2;S;O;2014;8;4771Z;4771Z;4791B;8299Z;9529Z;;;;11;38087;I;"";1;"";"";27/02/2018
