SIREN,NIC,L1_NORMALISEE,L2_NORMALISEE,L3_NORMALISEE,L4_NORMALISEE,L5_NORMALISEE,L6_NORMALISEE,L7_NORMALISEE,L1_DECLAREE,L2_DECLAREE,L3_DECLAREE,L4_DECLAREE,L5_DECLAREE,L6_DECLAREE,L7_DECLAREE,NUMVOIE,INDREP,TYPVOIE,LIBVOIE,CODPOS,CEDEX,DEPET,COMET,TCD,SIEGE,ENSEIGNE,IND_PUBLIPO,DIFFCOM,AMINTRET,NATETAB,APET700,DAPET,TEFET,EFETCENT,DEFET,ORIGINE,DCRET,DDEBACT,ACTIVNAT,LIEUACT,ACTISURF,SAISONAT,MODET,PRODET,PRODPART,AUXILT,NOMEN_LONG,SIGLE,NOM,PRENOM,CIVILITE,RNA,NICSIEGE,RPEN,DEPCOMEN,ADR_MAIL,NJ,APEN700,DAPEN,APRM,ESS,DATEESS,TEFEN,EFENCENT,DEFEN,CATEGORIE,DCREN,AMINTREN,MONOACT,MODEN,PRODEN,ESAANN,TCA,ESAAPEN,ESASEC1N,ESASEC2N,ESASEC3N,ESASEC4N,VMAJ,VMAJ1,VMAJ2,VMAJ3,DATEMAJ,longitude,latitude,geo_score,geo_type,geo_adresse,geo_id,geo_ligne
216902536,00012,COMMUNE DE TUPIN ET SEMONS,MAIRIE,,RUE DE LA MAIRIE,,69420 TUPIN ET SEMONS,FRANCE,COMMUNE DE TUPIN ET SEMONS,MAIRIE,HOTEL DE VILLE,,,69420 TUPIN ET SEMONS,,,,,,69420,,69,253,11,1,MAIRIE,1,O,201209,,8411Z,2008,02,3,2015,1,19830301,19830301,NR,99,,P,S,N,,0,COMMUNE DE TUPIN ET SEMONS,,,,,,00012,84,69253,,7210,8411Z,2008,,,,03,6,2015,PME,19830301,201209,3,S,N,,,,,,,,,,,,1983-03-01T00:00:00,4.77698,45.477812,0.91,street,Rue de la Mairie 69420 Tupin-et-Semons,69253_0102_522870,N
216902536,00020,COMMUNE DE TUPIN ET SEMONS,ECOLE PRIMAIRE PUBLIQUE,,LE BOURG,,69420 TUPIN ET SEMONS,FRANCE,COMMUNE DE TUPIN ET SEMONS,ECOLE PRIMAIRE PUBLIQUE,,LE BOURG,,69420 TUPIN ET SEMONS,,,,,LE BOURG,69420,,69,253,11,0,ECOLE PRIMAIRE PUBLIQUE,1,O,201209,,8520Z,2008,01,1,2015,1,19831221,19831221,NR,99,,P,S,N,,0,COMMUNE DE TUPIN ET SEMONS,,,,,,00012,84,69253,,7210,8411Z,2008,,,,03,6,2015,PME,19830301,201209,3,S,N,,,,,,,,,,,,2007-10-13T00:00:00,4.774255,45.490929,0,municipality,,69253,
216902536,00038,COMMUNE DE TUPIN ET SEMONS,SCE EAU ET ASSAINISSEMENT,,RUE DE LA MAIRIE,,69420 TUPIN ET SEMONS,FRANCE,COMMUNE DE TUPIN ET SEMONS,SCE EAU ET ASSAINISSEMENT,MAIRIE,,,69420 TUPIN ET SEMONS,,,,,,69420,,69,253,11,0,SCE EAU ET ASSAINISSEMENT,0,O,201209,,3600Z,2008,NN,NN,,1,19970101,19970101,NR,99,,P,S,N,,0,COMMUNE DE TUPIN ET SEMONS,,,,,,00012,84,69253,,7210,8411Z,2008,,,,03,6,2015,PME,19830301,201209,3,S,N,,,,,,,,,,,,1998-03-20T00:00:00,4.77698,45.477812,0.91,street,Rue de la Mairie 69420 Tupin-et-Semons,69253_0102_522870,N
266900778,00017,CENTRE COMMUNAL ACTION SOCIALE,CCAS,,RUE DE LA MAIRIE,,69420 TUPIN ET SEMONS,FRANCE,CENTRE COMMUNAL ACTION SOCIALE,CCAS,,MAIRIE,,69420 TUPIN ET SEMONS,,,,,MAIRIE,69420,,69,253,11,1,CCAS,1,O,201209,,8899B,2008,00,NN,1994,1,19940101,19940101,NR,99,,P,S,N,,0,CENTRE COMMUNAL ACTION SOCIALE,CCAS,,,,,00017,84,69253,,7361,8899B,2008,,,,00,0,1993,,19940101,201209,1,S,N,,,,,,,,,,,,1994-03-08T00:00:00,4.77698,45.477812,0.3,street,Rue de la Mairie 69420 Tupin-et-Semons,69253_0102_522870,G
309148450,00013,MONSIEUR YVES COEUR,,,LIEU DIT LA BAJARDE,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR YVES COEUR,,,LA BAJARDE,,69420 TUPIN ET SEMONS,,,,,LA BAJARDE,69420,,69,253,11,1,,1,O,201209,2,4781Z,2008,00,0,2015,1,19730101,19730101,NR,NR,,P,S,O,,0,COEUR*YVES/,,COEUR,YVES,1,,00013,84,69253,,,4781Z,2008,,,,00,0,2015,PME,19730101,201209,1,S,O,,,,,,,,,,,,2003-11-05T00:00:00,4.77261,45.482954,0.91,street,La Bajarde 69420 Tupin-et-Semons,69253_B002_9f13e4,G
309148450,00021,MONSIEUR YVES COEUR,,,LIEU DIT LA BAJARDE,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR YVES COEUR,,,LA BAJARDE,,69420 TUPIN ET SEMONS,,,,,LA BAJARDE,69420,,69,253,11,0,,1,O,201209,6,0113Z,2008,NN,NN,,1,19801231,19801231,NR,99,,P,S,O,,0,COEUR*YVES/,,COEUR,YVES,1,,00013,84,69253,,,4781Z,2008,,,,00,0,2015,PME,19730101,201209,1,S,O,,,,,,,,,,,,2007-05-23T00:00:00,4.77261,45.482954,0.91,street,La Bajarde 69420 Tupin-et-Semons,69253_B002_9f13e4,G
320544786,00025,MONSIEUR PATRICK ROBERT,,,1220 CHEMIN DES MAISONS BLANCHES,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR PATRICK ROBERT,,,1220 CHE DES MAISONS BLANCHES,,69420 TUPIN ET SEMONS,,1220,,CHE,DES MAISONS BLANCHES,69420,,69,253,11,1,,1,O,201209,3,4312A,2008,03,6,2015,9,19870101,19870101,NR,91,,P,S,O,,0,ROBERT*PATRICK/,,ROBERT,PATRICK,1,,00025,84,69253,,,4312A,2008,4312BA,,,03,6,2015,PME,19810102,201209,1,S,O,,,,,,,,,,,,2013-05-29T00:00:00,4.768705,45.482703,0.77,housenumber,1220 Chemin des Maisons Blanches 69420 Tupin-et-Semons,ADRNIVX_0000000260187659,G
322433848,00015,SCI LA TUPINOISE,,,ROUTE NATIONALE 86,,69420 TUPIN ET SEMONS,FRANCE,SCI LA TUPINOISE,,,RTE NATIONALE 86,,69420 TUPIN ET SEMONS,,,,RTE,NATIONALE 86,69420,,69,253,11,1,,0,O,201209,,6820B,2008,00,0,2004,1,19810722,19810722,NR,99,,P,S,N,,0,SCI LA TUPINOISE,,,,,,00015,84,69253,,6540,6820B,2008,,,,00,0,2004,,19810722,201209,1,S,N,,,,,,,,,,,,1993-02-27T00:00:00,4.774255,45.490929,0,municipality,,69253,
341236958,00045,MONSIEUR ALAIN PRABLANC,COURSES EXPRESS,,1500 COTEAU DE BASSENON,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR ALAIN PRABLANC,COURSES EXPRESS,,1500 COTEAU DE BASSENON,,69420 TUPIN ET SEMONS,,1500,,,COTEAU DE BASSENON,69420,,69,253,11,1,,1,O,201209,3,4941B,2008,00,0,2010,1,20060901,20060901,,,,P,S,O,,0,PRABLANC*ALAIN GEORGES ANTOINE JOSEPH/,,PRABLANC,ALAIN,1,,00045,84,69253,,,4941B,2008,,,,00,0,2010,PME,19870511,201209,1,S,O,,,,,,,,,,,,2015-05-27T00:00:00,4.776443,45.47187,0.75,housenumber,1500 Côte de Bassenon 69420 Tupin-et-Semons,ADRNIVX_0000000311292779,G
345275929,00015,SCI SAND,,,SEMONS,,69420 TUPIN ET SEMONS,FRANCE,SCI SAND,,,LD SEMONS,,69420 TUPIN ET SEMONS,,,,LD,SEMONS,69420,,69,253,11,1,,0,O,201209,,6820B,2008,00,0,2004,1,19880531,19880531,NR,99,,P,S,N,,0,SCI SAND,,,,,,00015,84,69253,,6540,6820B,2008,,,,00,0,2004,,19880531,201209,1,S,N,,,,,,,,,,,,2008-02-12T00:00:00,4.775034,45.477282,0.91,street,Semons 69420 Tupin-et-Semons,69253_B040_5ee2c9,G
347531030,00018,EARL BUT DE MONT,,,1680 CHEMIN DE BUT DE MONT,,69420 TUPIN ET SEMONS,FRANCE,EARL BUT DE MONT,,,1680 CHE DE BUT DE MONT,,69420 TUPIN ET SEMONS,,1680,,CHE,DE BUT DE MONT,69420,,69,253,11,1,,1,O,201209,,0121Z,2008,00,0,2015,1,19880627,19880627,NR,99,,P,S,O,,0,EARL BUT DE MONT,,,,,,00018,84,69253,,6598,0121Z,2008,,,,00,0,2015,,19880627,201209,1,S,O,,,,,,,,,,,,2016-12-06T00:00:00,4.781587,45.484508,0.73,housenumber,1680 Chemin de But de Mont 69420 Tupin-et-Semons,ADRNIVX_0000000260187589,G
352082846,00028,MONSIEUR PATRICE SCAFI,,,1800 ROUTE DES HAIES,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR PATRICE SCAFI,,,1800 RTE DES HAIES,,69420 TUPIN ET SEMONS,,1800,,RTE,DES HAIES,69420,,69,253,11,1,,1,O,201505,2,4799A,2015,00,NN,2015,1,20150113,20150113,,,,P,S,O,,0,SCAFI*PATRICE ONORIO/,,SCAFI,PATRICE,1,,00028,84,69253,,,4799A,2015,,,,00,NN,2015,PME,19890801,201505,1,S,O,,,,,,,,,,,,2015-05-21T00:00:00,4.770036,45.490735,0.73,housenumber,1800 Route des Haies 69420 Tupin-et-Semons,ADRNIVX_0000000260187089,G
382043503,00012,GAEC LES VERGERS DE PLANEZE,,,3400 ROUTE DE PLANEZE,,69420 TUPIN ET SEMONS,FRANCE,GAEC LES VERGERS DE PLANEZE,,,3400 RTE DE PLANEZE,,69420 TUPIN ET SEMONS,,3400,,RTE,DE PLANEZE,69420,,69,253,11,1,,1,O,201209,,0124Z,2008,01,1,2015,1,19910501,19910501,NR,99,,P,S,O,,0,GAEC LES VERGERS DE PLANEZE,,,,,,00012,84,69253,,6533,0124Z,2008,,,,01,1,2015,,19910501,201209,1,S,O,,,,,,,,,,,,2009-10-13T00:00:00,4.756545,45.497114,0.52,street,Route de Planèze 69420 Tupin-et-Semons,69253_XXXX_ae932b,G
384201406,00012,MONSIEUR JEAN STEPHAN,,,,,69420 TUPIN ET SEMONS,FRANCE,MONSIEUR JEAN STEPHAN,,,,,69420 TUPIN ET SEMONS,,,,,,69420,,69,253,11,1,,0,O,201710,9,6820B,2017,00,NN,1992,1,19920109,20170801,,,,P,S,N, ,0,STEPHAN*JEAN MICHEL/,,STEPHAN,JEAN,1,,00012,84,69253,,,6820B,2017,,,,00,NN,1992,,19920109,201710,,S,N,,,,,,,,,,,,2017-10-26T10:03:08,4.774255,45.490929,0,municipality,,69253,
385321385,00010,GFA DU LOUP,,,CORPS DE LOUP,,69420 TUPIN ET SEMONS,FRANCE,GFA DU LOUP,,,DOMAINE DE CORPS DE LOUP,,69420 TUPIN ET SEMONS,,,,,DOMAINE DE CORPS DE LOUP,69420,,69,253,11,1,,0,O,201209,,6820B,2008,00,0,2004,1,19920401,19920401,NR,99,,P,S,N,,0,GFA DU LOUP,,,,,,00010,84,69253,,6534,6820B,2008,,,,00,0,2004,PME,19920401,201209,1,S,N,,,,,,,,,,,,1999-05-11T00:00:00,4.778053,45.475022,0.47,street,Corps de Loup 69420 Tupin-et-Semons,69253_B018_b4be26,G
