SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
31077562200023;VIENNE VEHICULES INDUSTRIELS;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;02;3;20130101;2015;1;201302;12;05;"";P;S;0;O; ;;VIENNE VEHICULES INDUSTRIELS;"";"";5710;SAS, société par actions simplifiée;4519Z;Commerce d'autres véhicules automobiles;2016;"";12;20;2015;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;I;"";1;"";"";27/02/2018
31077562200023;TRUCKS SOLUTIONS VIENNE;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;02;3;20130101;2015;1;201302;12;05;"";P;S;0;O; ;;TRUCKS SOLUTIONS VIENNE CHASSE SUR RHONE;"";"";5710;SAS, société par actions simplifiée;4519Z;Commerce d'autres véhicules automobiles;2016;"";12;20;2015;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;F;0;1;0;0;27/02/2018
34740058200024;SORHOFROID;"";"";ZI DE L'ISLON;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI DE L'ISLON;38670;"";;1;"";;"";"";4669B;Commerce de gros de fournitures et équipements industriels divers;2010;12;20;19900701;2015;9;201209;NR;99;"";P;S;0;O;"";;SORHOFROID;"";"";5710;SAS, société par actions simplifiée;4669B;Commerce de gros de fournitures et équipements industriels divers;2010;2825ZA;12;20;2015;ETI;19880701;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
34740058200024;FROID & SERVICES RHONE ALPES;"";"";ZI DE L'ISLON;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI DE L'ISLON;38670;"";;1;"";;"";"";4669B;Commerce de gros de fournitures et équipements industriels divers;2010;12;20;19900701;2015;9;201209;NR;99;"";P;S;0;O; ;;FROID & SERVICES RHONE ALPES;"";"";5710;SAS, société par actions simplifiée;4669B;Commerce de gros de fournitures et équipements industriels divers;2010;2825ZA;12;20;2015;ETI;19880701;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
38856740600060;LABORATOIRES SICOBEL;"";"";104 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;104;"";AV;FREDERIC MISTRAL;38670;"";;0;"";;"";"";2042Z;Fabrication de parfums et de produits pour la toilette;2017;12;NN;20170406;2017;1;201704;99;99;"";P;S;0;O;"";;LABORATOIRES SICOBEL;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;2042Z;Fabrication de parfums et de produits pour la toilette;2008;"";21;50;2015;ETI;19920805;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
38856740600060;LABORATOIRES SICOBEL;"";"";104 AV FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;104;"";AV;FREDERIC MISTRAL;38670;"";;1;"";;"";"";2042Z;Fabrication de parfums et de produits pour la toilette;2017;12;NN;20170406;2017;1;201704;99;99;"";P;S;0;O; ;;LABORATOIRES SICOBEL;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;2042Z;Fabrication de parfums et de produits pour la toilette;2008;"";21;50;2015;ETI;19920805;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
41005277300067;A2DT;"";QUARTIER DU PONT;10 CHEMIN DE LA SAULAIE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;10;"";CHE;DE LA SAULAIE;38670;"";;1;"";;"";"";7112B;Ingénierie, études techniques;2017;00;NN;20170201;2017;1;201704;"";"";"";P;S;0;O;"";;A2DT;"";"";5710;SAS, société par actions simplifiée;7112B;Ingénierie, études techniques;2008;"";01;1;2015;PME;19961101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
41005277300067;A2DT;"";QUARTIER DU PONT;10 CHE DE LA SAULAIE;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;10;"";CHE;DE LA SAULAIE;38670;"";;1;"";;"";"";4299Z;Construction d'autres ouvrages de génie civil n.c.a.;2017;00;NN;20170201;2017;1;201704;99;99;"";P;S;0;O; ;;A2DT;"";"";5710;SAS, société par actions simplifiée;4299Z;Construction d'autres ouvrages de génie civil n.c.a.;2017;"";01;1;2015;PME;19961101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;1;1;1;1;27/02/2018
42026284200032;MONSIEUR ROBERT MORIN;"";"";266 RUE DE FONFAMINEUSE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;266;"";RUE;FONFAMINEUSE;38670;"";;1;"";;3;Artisan ;4334Z;Travaux de peinture et vitrerie;2014;01;NN;20140130;2014;1;201710;"";"";"";P;S;0;O; ;;MORIN*ROBERT/;"";1;"";"";4334Z;Travaux de peinture et vitrerie;2008;4334ZC;00;0;2004;PME;19981005;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
44100082500014;SARL KADOM;FORMULE 1;"";AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";AV;MISTRAL;38670;"";;1;"";;"";"";5510Z;Hôtels et hébergement similaire;2008;02;3;20020123;2015;1;201209;NR;99;"";P;S;0;O;"";;SARL KADOM;"";"";5499;Société à responsabilité limitée (sans autre indication);5510Z;Hôtels et hébergement similaire;2008;"";02;3;2015;PME;20020123;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
45264825600058;MONSIEUR YANIC GIRAULT;ECOLE DE CONDUITE YANIC;RESIDENCE LES BARBIERES;43 CHEMIN DES BARBIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;43;"";RES;LES BARBIERES;38670;"";;0;"";;5;Profession libérale ;8553Z;Enseignement de la conduite;2011;01;1;20111103;2015;1;201209;"";"";"";P;S;0;O;"";;GIRAULT*YANIC/;"";1;"";"";8553Z;Enseignement de la conduite;2008;"";11;10;2015;PME;20040401;201209;2;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
45264825600058;MONSIEUR YANIC GIRAULT;ECOLE DE CONDUITE YANIC;RESIDENCE LES BARBIERES;43 CHEMIN DES BARBIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;43;"";RES;LES BARBIERES;38670;"";;0;"";;5;Profession libérale ;8553Z;Enseignement de la conduite;2011;01;1;20111103;2015;1;201209;"";"";"";P;S;0;O; ;;GIRAULT*YANIC/;"";1;"";"";8553Z;Enseignement de la conduite;2008;"";11;10;2015;PME;20040401;201209;2;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
47999416200028;LA TAVERNE DU VIEUX MOULIN;"";"";550 CHEMIN DE TREMBAS;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;550;"";CHE;DE TREMBAS;38670;"";;1;"";;"";"";7010Z;Activités des sièges sociaux;2017;NN;NN;20170822;"";NR;201709;"";"";"";P;S;1;O; ;;LA TAVERNE DU VIEUX MOULIN;"";"";5499;Société à responsabilité limitée (sans autre indication);6820B;Location de terrains et d'autres biens immobiliers;2011;"";00;0;2010;PME;20041001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
47999416200028;LA TAVERNE DU VIEUX MOULIN;"";"";550 CHE DE TREMBAS;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;550;"";CHE;DE TREMBAS;38670;"";;1;"";;"";"";7010Z;Activités des sièges sociaux;2017;NN;NN;20170822;"";NR;201709;"";"";"";P;S;0;O; ;;LA TAVERNE DU VIEUX MOULIN;"";"";5499;Société à responsabilité limitée (sans autre indication);7010Z;Activités des sièges sociaux;2017;"";00;0;2010;PME;20041001;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;1;27/02/2018
53379100000029;MONSIEUR DANIEL CORUJEIRA;DCM;"";1 RUE EDOUARD HERRIOT;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1;"";RUE;EDOUARD HERRIOT;38670;"";;1;"";;3;Artisan ;4332B;Travaux de menuiserie métallique et serrurerie;2017;00;NN;20171003;2017;1;201710;14;91;"";P;S;0;O; ;;CORUJEIRA*DANIEL/;"";1;"";"";4332B;Travaux de menuiserie métallique et serrurerie;2011;4332BA;00;NN;2017;"";20110726;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
53855320700027;MADAME NADIA JUST;CABINET INFIRMIER DE KARIMA POLOCE;"";202 AVENUE FRANCOIS MITTERRAND;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;202;"";AV;FRANCOIS MITTERAND;38670;"";;1;"";;5;Profession libérale ;8690D;Activités des infirmiers et des sages-femmes;2012;00;NN;20120701;2012;1;201209;"";"";"";P;S;0;O;"";;PLANELLES*JUST/NADIA/;"";2;"";"";8690D;Activités des infirmiers et des sages-femmes;2012;"";00;NN;2012;PME;20120102;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
75143815100035;LA SOLUTION CLIMATIQUE;L S C LA SOLUTION CLIMATIQUE;"";85 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;85;"";CHE;DES PLATIERES;38670;"";;1;L.S.C. LA SOLUTION CLIMATIQUE;;"";"";4322B;Travaux d'installation équipements thermiques et climatisation;2017;03;NN;20170915;2017;1;201710;"";"";"";P;S;0;O; ;;LA SOLUTION CLIMATIQUE;LSC;"";5499;Société à responsabilité limitée (sans autre indication);4322B;Travaux d'installation équipements thermiques et climatisation;2012;4322BA;02;3;2015;PME;20120510;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
79388067500012;MADAME ELISE COUPAT;"";"";32 AVENUE FREDERIC MISTRAL;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;32;"";AV;FREDERIC MISTRAL;38670;"";;1;"";;5;Profession libérale ;8559A;Formation continue d'adultes;2013;00;NN;20130601;2013;1;201306;"";"";"";P;S;0;O;"";;COUPAT*ELISE/;"";2;"";"";8559A;Formation continue d'adultes;2013;"";00;NN;2013;PME;20130601;201306;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
80076288200028;MONSIEUR MOULDI AMOUCHI;"";"";3 RUE PIERRE MENDES FRANCE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";3 RUE PIERRE MENDES FRANCE;38670;"";;1;"";;5;Profession libérale ;7112B;Ingénierie, études techniques;2017;00;NN;20171017;2017;1;201710;"";"";"";P;S;0;O; ;;AMOUCHI*MOULDI/;"";1;"";"";7112B;Ingénierie, études techniques;2017;"";00;NN;2017;"";20140202;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
80526767100016;MONSIEUR JEAN DUPRE;"";"";1611 ROUTE DE LA MOILLE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;1611;"";RTE;DE LA MOILLE;38670;"";;1;"";;2;Commerçant ;4619B;Autres intermédiaires du commerce en produits divers;2014;00;NN;20140901;2014;NR;201710;NR;NR;"";P;S;0;O; ;;DUPRE*JEAN CLAUDE DEL GEORGES/;"";1;"";"";4619B;Autres intermédiaires du commerce en produits divers;2014;"";00;NN;2014;"";20140901;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
80950195000020;MONSIEUR NICOLAS ROUTABOUL;B;LE FLORE   SENS BATIMENT;130 RUE ARISTIDE BRIAND;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;130;"";RUE;ARISTIDE BRIAND;38670;"";;1;"";;5;Profession libérale ;8559B;Autres enseignements;2015;00;NN;20150521;2015;1;201505;"";"";"";P;S;0;O;"";;ROUTABOUL*NICOLAS/;"";1;"";"";8559B;Autres enseignements;2015;"";00;NN;2015;PME;20150208;201502;1;S;O;"";"";"";"";"";"";"";;;;84;38087;E;"";1;"";"";27/02/2018
81829751700026;M2EI;"";ZAC DES PLATIERES;85 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;85;"";CHE;DES PLATIERES;38670;"";;1;"";;"";"";4321A;Travaux d'installation électrique dans tous locaux;2017;02;NN;20171012;2017;1;201710;"";"";"";P;S;0;O; ;;M2EI;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4321A;Travaux d'installation électrique dans tous locaux;2016;"";03;NN;2016;"";20160205;201602;1;S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
83229361700011;DEL RENOVATION;"";"";36 BOULEVARD DE MAUPAS;"";38200 VIENNE;FRANCE;84;38;3;99;544;VIENNE;00;243800455;5;56;;42;8211;36;"";BD;MAUPAS;38200;"";;1;"";;"";"";4331Z;Travaux de plâtrerie;2017;00;NN;20170925;2017;1;201709;14;99;"";P;S;0;O; ;;DEL' RENOVATION;"";"";5498;SARL unipersonnelle ;4331Z;Travaux de plâtrerie;2017;"";00;NN;2017;"";20170925;201709;"";S;O;"";"";"";"";"";"";"";;;;84;38544;I;"";1;"";"";27/02/2018
83074906500017;MADAME ZOE ABERT;"";"";18 ALLEE BELLECHASSE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;18;"";ALL;BELLECHASSE;38670;"";;1;"";;5;Profession libérale ;8690D;Activités des infirmiers et des sages-femmes;2017;00;NN;20170708;2017;1;201707;"";"";"";P;S;0;O; ;;ABERT*ZOE/;"";2;"";"";8690D;Activités des infirmiers et des sages-femmes;2017;"";00;NN;2017;"";20170708;201707;"";S;O;"";"";"";"";"";"";"";;;;84;38087;D;1;1;0;0;27/02/2018
83240431300013;ALMACIA;"";"";126 ALLEE DES AUBEPINES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;126;"";ALL;DES AUBEPINES;38670;"";;1;"";;"";"";4322B;Travaux d'installation équipements thermiques et climatisation;2017;00;NN;20170928;2017;1;201710;14;91;"";P;S;0;O; ;;ALMACIA;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4322B;Travaux d'installation équipements thermiques et climatisation;2017;4322BA;00;NN;2017;"";20170928;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38087;C;"";1;"";"";27/02/2018
83246576900012;LES REGALS DES BERNAL;"";"";1 CHEMIN DE SAINT JEAN;"";38121 CHONAS L AMBALLAN;FRANCE;84;38;3;28;107;CHONAS L'AMBALLAN;00;243800455;5;56;;14;8211;1;"";CHE;DE SAINT JEAN;38121;"";;1;"";;"";"";4711B;Commerce d'alimentation générale;2017;00;NN;20170929;2017;1;201710;10;05;"";P;S;0;O; ;;LES REGALS DES BERNAL;"";"";5710;SAS, société par actions simplifiée;4711B;Commerce d'alimentation générale;2017;"";00;NN;2017;"";20170929;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38107;C;"";1;"";"";27/02/2018
45264825600017;MONSIEUR YANIC GIRAULT;ECOLE DE CONDUITE YANIC;"";PLACE DU BELVEDERE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;"";"";PL;DU BELVEDERE;38200;"";;0;"";;5;Profession libérale ;8553Z;Enseignement de la conduite;2008;00;0;20040401;2014;1;201506;NR;99;"";P;S;0;O;"";;GIRAULT*YANIC/;"";1;"";"";8553Z;Enseignement de la conduite;2008;"";11;10;2015;PME;20040401;201209;2;S;O;"";"";"";"";"";"";"";;;;84;38110;I;"";1;"";"";27/02/2018
45264825600017;MONSIEUR YANIC GIRAULT;ECOLE DE CONDUITE YANIC;"";PLACE DU BELVEDERE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;"";"";PL;DU BELVEDERE;38200;"";;0;"";;5;Profession libérale ;8553Z;Enseignement de la conduite;2008;00;0;20040401;2014;1;201506;NR;99;"";P;S;0;O; ;;GIRAULT*YANIC/;"";1;"";"";8553Z;Enseignement de la conduite;2008;"";11;10;2015;PME;20040401;201209;2;S;O;"";"";"";"";"";"";"";;;;84;38110;F;0;1;0;0;27/02/2018
83247982800010;MONSIEUR JULIEN VALAT;MJ PLATRERIE;"";132 IMPASSE DE BOUSSOLE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;132;"";IMP;DE BOUSSOLE;38200;"";;1;"";;3;Artisan ;4331Z;Travaux de plâtrerie;2017;00;NN;20171009;2017;1;201710;14;91;"";P;S;0;O; ;;VALAT*JULIEN/;"";1;"";"";4331Z;Travaux de plâtrerie;2017;4331ZB;00;NN;2017;"";20171009;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38110;C;"";1;"";"";27/02/2018
83296908300019;LIMPIA NET;"";"";38 IMPASSE DE LA COMBE BLEUE;"";38200 CHUZELLES;FRANCE;84;38;3;27;110;CHUZELLES;"";243800455;0;"";;15;8211;38;"";IMP;DE LA COMBE BLEUE;38200;"";;1;"";;"";"";8121Z;Nettoyage courant des bâtiments;2017;00;NN;20171101;2017;1;201710;12;93;"";P;S;0;O; ;;LIMPIA.NET;"";"";5710;SAS, société par actions simplifiée;8121Z;Nettoyage courant des bâtiments;2017;"";00;NN;2017;"";20171101;201710;"";S;O;"";"";"";"";"";"";"";;;;84;38110;C;"";1;"";"";27/02/2018
